ID,Vessel Type,Average Speed,Top Speed,Laden,X Position,Y Position,Vessel Age,Year of Construction,Beaufort Wind Scale,Crew Size,Hours To Arrival
2755770,Container ship,15.750481470472828,20.832185288626665,True,-251.77904040601175,-365.9610266883202,36,1988,8,152,32.75
3087959,Bulk carrier,11.174380672711195,16.25608449086503,True,-703.3930792951626,-91.9764379322994,55,1969,7,191,65.08
3731400,Oil tanker,8.772312046644569,13.854015864798406,False,-768.7161744511744,-464.12553409741577,4,2020,2,309,98.76
4027205,Oil tanker,8.178452612434882,13.260156430588719,False,-626.6475532879281,-365.0812548389979,9,2015,11,199,82.08
1999638,Oil tanker,7.891791432146077,12.973495250299916,False,-369.5118085077744,12.5082774000997,5,2019,1,199,28.83
342111,Oil tanker,,12.32579117110867,True,-309.23171608129815,284.4812162769417,8,2016,1,262,102.12
3792121,Bulk carrier,11.621265712023103,16.70296953017694,True,-882.7567164315933,-909.6238053111742,15,2009,9,105,135.3
2052641,Oil tanker,7.971731414517763,13.053435232671601,True,-513.4531383645425,-470.3923010508695,35,1989,5,149,159.43
176696,Bulk carrier,12.093855213900273,17.17555903205411,False,-655.2638821436598,-724.9266624831985,54,1970,2,330,56.96
3737845,Oil tanker,8.420923949623562,13.502627767777401,True,-803.2217713660657,643.1244059915123,14,2010,10,111,135.12
874163,Oil tanker,8.53956821194392,13.621272030097757,False,-696.6745528467065,-817.3933816222499,7,2017,9,299,82.75
1880595,Bulk carrier,9.461416328099538,14.543120146253376,True,-161.17155354063095,-464.2087394471994,54,1970,8,287,55.15
2941193,Container ship,15.144001631960458,20.225705450114297,False,-451.1527929870572,456.5808007204596,48,1976,10,232,42.47
2028262,Bulk carrier,11.27233826117915,16.354042079332988,True,-548.0647733418243,613.8854170185934,20,2004,10,141,100.4
381904,Oil tanker,9.772759915008944,14.854463733162781,True,-930.2057384117305,132.98226284069165,4,2020,7,95,148.49
1207497,Container ship,15.334282989974971,20.41598680812881,False,-159.1936594668599,-43.07284361484892,44,1980,0,51,9.16
1398505,Oil tanker,8.734408840276117,13.816112658429955,True,-874.1541631249681,-48.39320102635031,9,2015,4,291,170.62
3613309,Container ship,12.897184339854174,17.97888815800801,True,-618.2077063490157,286.90670647190655,6,2018,11,59,82.22
1354033,Container ship,15.787856288277915,20.869560106431752,True,-851.0550072688262,509.68856081786384,13,2011,3,263,89.4
2632967,Oil tanker,8.573026272972191,13.65473009112603,True,-413.8184313148721,224.97065407777518,44,1980,9,172,68.8
130431,Bulk carrier,9.94258974696171,15.02429356511555,True,-880.236648308062,-967.719987197679,16,2008,2,64,263.36
1345574,Bulk carrier,10.84901638487684,15.930720203030678,False,-907.395407718882,300.68042402275796,38,1986,1,296,71.69
3685879,Container ship,15.46088358868843,20.54258740684227,True,-354.31015417903916,322.2293562107625,45,1979,6,275,31.65
3675063,Container ship,13.645760740057199,18.727464558211036,True,-714.5648243729829,971.1404041238186,20,2004,2,208,92.78
2957811,Bulk carrier,10.35335775544391,15.435061573597746,False,-539.4853652456081,-6.464114816151323,3,2021,8,193,44.91
967302,Bulk carrier,9.76501354641436,14.8467173645682,True,-798.5458259324073,722.1899567720016,5,2019,12,52,318.01
41036,Container ship,14.829880674022462,19.9115844921763,False,-156.594412802261,944.8018055507155,33,1991,12,139,104.68
2672243,Bulk carrier,10.722419002299912,15.804122820453749,True,-690.04992296498,-275.10447634160926,5,2019,2,157,102.98
1225055,Bulk carrier,11.039469621056675,16.121173439210512,False,-796.3396873312048,977.5237264854034,1,2023,10,303,96.21
637531,Oil tanker,10.378607270073573,15.46031108822741,True,-904.5714741590575,438.29427003636283,24,2000,7,289,111.06
558084,Oil tanker,8.672700453721367,13.754404271875206,True,-284.71422688513974,358.4839327918078,28,1996,2,71,58.75
1536672,Bulk carrier,10.943683867857207,16.025387686011044,True,-986.755758928504,64.58038548331342,22,2002,9,267,95.8
1678885,Bulk carrier,12.129071939593349,17.210775757747186,False,-290.7336746574091,-952.5912416522364,1,2023,4,212,70.4
1660079,Bulk carrier,10.413761901606673,15.49546571976051,True,-462.84661106393423,-180.74830704169688,44,1980,12,94,161.35
456504,Bulk carrier,12.760574181982182,17.84227800013602,True,-901.9940389511393,-232.8486893723814,4,2020,9,30,123.98
1289463,Container ship,14.189154928919862,19.2708587470737,True,-979.7420501274464,-230.37964193509254,57,1967,2,116,96.88
1995622,Oil tanker,8.075904209100859,13.157608027254696,False,-810.0523177189233,906.5568466694783,56,1968,6,233,95.33
3856302,Oil tanker,8.599307182241628,13.681011000395465,True,-814.9007403932529,798.8997133452056,59,1965,3,250,143.21
1554052,Oil tanker,7.288225110846871,12.369928929000709,True,-658.6198839022131,-611.1112058818326,43,1981,8,202,176.21
212209,Container ship,16.077629289640342,21.15933310779418,False,-976.5708382553946,730.4442563626324,51,1973,10,151,64.56
295503,Bulk carrier,11.461099799374066,16.542803617527905,True,-269.68955483590446,-533.1414205618863,31,1993,4,177,52.99
539525,Container ship,15.462143923133402,20.54384774128724,False,-451.5274960860954,-975.7925007426343,4,2020,4,31,57.23
2537348,Container ship,15.062235195507458,20.143939013661296,False,-738.3403739669694,126.05734972772848,25,1999,6,284,40.48
2356955,Bulk carrier,10.118420429168854,15.200124247322691,False,-539.4992450335601,619.997423420898,58,1966,3,285,67.54
1667335,Bulk carrier,10.490139558005819,15.571843376159656,True,-999.389814390382,-616.6226002895827,56,1968,12,141,381.24
2648282,Oil tanker,8.88941918204554,13.971123000199377,True,-548.366845983726,-68.96054098151035,49,1975,3,138,77.01
2467652,Bulk carrier,10.422932664326957,15.504636482480795,True,-948.4078319493004,-508.5990798499338,5,2019,7,163,177.51
3770709,Oil tanker,8.302012855418885,13.383716673572724,True,-552.4626492408516,-665.0009565728665,8,2016,3,293,160.64
730107,Bulk carrier,11.151780664207779,16.233484482361618,False,-717.9255165232883,-573.988066237817,48,1976,4,195,70.09
780981,Oil tanker,8.285541363995028,13.367245182148867,True,-262.42576972519987,93.98683873810137,3,2021,3,167,44.02
3566175,Bulk carrier,9.669580706905075,14.751284525058914,True,-247.5830777406993,68.73233331148685,31,1993,10,121,30.21
486604,Container ship,13.795063624928895,18.876767443082734,False,-128.87743150715698,528.0998298912366,35,1989,0,61,30.96
321090,Bulk carrier,12.267114113330459,17.348817931484298,True,-270.6122747041517,-822.6102219935707,55,1969,9,295,74.53
1263077,Container ship,15.736162691545498,20.817866509699336,False,-685.7028182262727,629.2966713212736,51,1973,4,226,49.51
4043936,Container ship,14.596479610411206,19.678183428565045,False,,-877.0058927795757,17,2007,1,229,83.09
158640,Bulk carrier,11.812723934872903,16.89442775302674,False,-919.0611064218666,-219.5950012723997,15,2009,2,124,70.48
448120,Oil tanker,8.204055005729476,13.285758823883313,False,-946.1572235651252,-239.65425241313505,58,1966,10,112,104.95
683901,Oil tanker,9.468861596171127,14.550565414324964,True,-387.6227226331433,-606.01372656178,18,2006,7,230,84.78
2450883,Bulk carrier,10.453918977330828,15.535622795484667,False,-762.1578668638193,125.0747507636504,37,1987,0,60,62.57
2823398,Bulk carrier,10.925812058388166,16.007515876542005,True,-331.45947915514137,120.01728528912463,29,1995,0,116,49.23
3384517,Bulk carrier,12.731937556517625,17.813641374671462,False,-136.92874939625187,568.5647261749341,42,1982,1,310,35.16
510232,Oil tanker,7.370404607827309,12.452108425981148,True,-424.1511323630874,908.9306577732773,11,2013,9,157,231.73
1227750,Container ship,16.173597040967167,21.255300859121004,True,-551.4382703820178,-608.5766555883316,54,1970,7,298,64.51
1612926,Oil tanker,7.835550689560616,12.917254507714453,True,-467.3147363091422,-775.1457494748933,20,2004,0,87,151.18
2539400,Container ship,14.281780123887234,19.36348394204107,True,-523.8176607152275,909.6958621046633,46,1978,6,139,97.02
2912869,Oil tanker,7.956880694238812,13.03858451239265,True,-656.6287554508638,-508.095655329478,13,2011,7,60,113.98
3646871,Oil tanker,8.869089573006585,13.950793391160424,True,-138.5553169269765,-998.5779942863289,18,2006,11,275,209.08
4012101,Container ship,14.747835649749256,19.829539467903093,False,-594.4120764639747,-418.2714191806141,48,1976,6,90,40.91
297587,Bulk carrier,12.117260833358472,17.19896465151231,True,-400.89792622147525,-650.3096316765284,8,2016,0,98,68.35
2423389,Container ship,16.974585321817933,22.05628913997177,True,-562.6347505995924,435.3949927613012,55,1969,7,104,50.86
1872243,Bulk carrier,9.788876208662158,14.870580026815997,True,-874.2110101650181,-331.9843020779449,40,1984,6,121,167.5
3329217,Container ship,16.050074415870228,21.131778234024065,False,-493.65116968517594,991.6993236391581,38,1986,4,222,56.08
3367227,Oil tanker,10.132535441320634,15.214239259474471,False,-544.2708319204207,-428.7507824375341,46,1978,3,68,60.68
2538327,Oil tanker,8.780969193150849,13.862673011304686,False,-364.4463084205689,71.83978096175701,8,2016,9,291,37.91
3149459,Bulk carrier,11.314384007087318,16.396087825241157,True,-551.561306486334,-498.35028608384425,21,2003,6,287,71.76
3574070,Bulk carrier,11.474610637845105,16.556314455998944,False,-908.6626025337773,848.039734216869,9,2015,6,106,101.36
626981,Oil tanker,8.743389909253217,13.825093727407054,False,-773.7011620874822,313.8586119444874,8,2016,8,173,94.83
669646,Container ship,15.306772069363358,20.388475887517195,False,-655.5984156783397,-468.12114365660375,22,2002,12,132,89.87
2000749,Bulk carrier,11.125262705663571,16.20696652381741,False,-398.9204036758025,626.7085552721453,8,2016,4,103,49.94
1629314,Oil tanker,8.891665071044901,13.973368889198738,False,-402.38208566383776,659.6578650823942,34,1990,12,158,119.93
123835,Oil tanker,8.418176773734855,13.499880591888694,True,-424.27570580961344,210.78929747028997,24,2000,0,239,59.36
155591,Bulk carrier,,16.16488515756444,True,-546.9761062965036,-244.51046861156397,58,1966,0,182,58.19
127851,Bulk carrier,11.652355508938403,16.73405932709224,True,-995.5359866856861,-351.4500908243781,51,1973,7,228,94.98
1051348,Container ship,15.265804472840856,20.347508290994693,True,-297.75968193137237,-971.6932378515278,47,1977,12,130,134.68
1816693,Bulk carrier,11.266572597832493,16.34827641598633,True,-898.4378383212514,261.1119528306367,26,1998,10,286,116.97
3308104,Container ship,15.17432102928694,20.256024847440777,False,-930.2904325376727,852.9570701181492,51,1973,2,212,69.88
1155587,Oil tanker,9.302460624375964,14.384164442529801,False,-234.8025221490194,365.9108137181879,11,2013,11,143,48.0
3396971,Bulk carrier,10.74791065528061,15.829614473434447,True,-813.282382374508,-889.0624631026418,40,1984,5,119,154.24
2893013,Oil tanker,8.966948649940603,14.048652468094442,True,-774.7928681326661,-364.4569272152229,57,1967,7,237,207.85
1444292,Bulk carrier,11.638845656836367,16.720549474990204,True,-704.1299965962866,139.58090206287216,12,2012,11,219,106.45
1821290,Bulk carrier,11.16772192830001,16.24942574645385,False,-235.80576420597265,-355.40259355495186,34,1990,11,87,35.32
30021,Container ship,15.482394069099174,20.564097887253013,False,-402.2969212008244,-667.1381919549603,32,1992,4,33,41.96
3982693,Container ship,16.068889990327147,21.150593808480984,False,-403.9503263765979,-166.01803699680943,7,2017,10,211,22.94
3863660,Bulk carrier,10.56853802892775,15.650241847081588,False,-864.3407663823084,-89.76249285362178,54,1970,5,207,65.8
3625019,Oil tanker,8.904760194900147,13.986464013053986,False,-815.2194675405833,21.91401802874873,59,1965,7,38,76.29
2465981,Container ship,13.72681880053488,18.80852261868872,True,-125.84939376212787,-368.53928900783205,60,1964,6,87,29.61
181037,Container ship,,21.484096669401545,False,-385.26355549354525,443.66285298517005,55,1969,7,57,29.79
3289958,Oil tanker,,13.101691966311996,False,-943.9694306194139,-119.93944722627486,56,1968,8,285,98.44
1660995,Bulk carrier,12.29052016642008,17.372223984573917,False,-165.73188727385764,136.0840093380341,14,2010,2,97,15.43
3072101,Oil tanker,8.04152994220533,13.123233760359167,False,-576.6970888712276,918.790594040807,35,1989,8,199,129.85
2797239,Bulk carrier,10.982573089443733,16.06427690759757,True,-841.1775846732714,919.6240670694706,17,2007,7,162,129.87
898822,Oil tanker,8.471134346819724,13.552838164973561,False,-138.23183470753804,758.6386724856943,60,1964,8,133,58.4
3072144,Bulk carrier,9.803341609196499,14.885045427350338,False,-496.94169606914124,871.2353516317467,44,1980,1,26,84.45
668226,Oil tanker,7.6392555447761445,12.720959362929982,True,-285.6434105356092,-58.48279389243305,50,1974,12,261,123.48
2481631,Bulk carrier,11.208614291100936,16.290318109254773,True,-689.5344786350552,936.5164327616546,33,1991,9,96,118.85
3774778,Container ship,14.974017913865703,20.055721732019542,True,-425.6716517494474,-125.32996805746404,35,1989,0,316,36.51
444334,Bulk carrier,9.430213882760466,14.511917700914303,True,-557.1206088550057,234.14511149364512,46,1978,2,273,69.51
321498,Container ship,14.515753934095377,19.597457752249216,True,-815.3321544002546,-137.8239166970783,8,2016,11,184,89.02
2004845,Container ship,14.585123061067241,19.66682687922108,False,-374.83302443336584,544.8250545689475,1,2023,1,96,42.68
788149,Bulk carrier,,15.829457307103855,True,-347.7476764682556,850.946146222034,32,1992,6,74,99.31
2066834,Bulk carrier,9.999103682903328,15.080807501057166,False,-910.7373154005209,-922.7773543618065,10,2014,5,52,103.13
3674958,Bulk carrier,11.612620658398663,16.694324476552502,True,-124.00412355774824,421.45168264203267,14,2010,1,60,47.13
3172248,Bulk carrier,12.842776261733018,17.924480079886855,False,-363.6864559051803,-212.75816993942965,23,2001,6,145,32.76
3266407,Oil tanker,8.696010750321046,13.777714568474885,True,-885.9327640660374,662.7677530044712,-39,2063,9,107,183.28
3248699,Bulk carrier,11.638719336641996,16.720423154795835,True,-541.8310094968634,604.7618829320738,13,2011,1,98,78.14
1138108,Container ship,14.723065844351044,19.80476966250488,True,-390.27781093836927,678.1073469188768,45,1979,2,82,62.8
1651212,Oil tanker,8.927031314952353,14.008735133106192,True,-917.1593168185126,601.5819311075047,54,1970,3,153,269.03
1896314,Oil tanker,8.53163956225517,13.61334338040901,False,-795.7725511674805,804.5245071789539,2,2022,0,42,86.24
738604,Container ship,15.375590504967407,20.457294323121246,True,-928.6972458565926,937.9489336123759,6,2018,8,156,121.0
2072817,Container ship,15.000732537463916,20.082436355617755,False,-978.6357428819161,-445.5556113308028,49,1975,12,242,126.66
3261550,Oil tanker,8.2514072196123,13.333111037766137,True,-572.2038425934145,-271.28472785486133,4,2020,11,180,112.93
527087,Bulk carrier,10.717590185974824,15.799294004128662,True,-774.8841082160941,-522.2776525540625,28,1996,1,160,91.53
2731483,Bulk carrier,10.284378169542519,15.366081987696358,False,-696.6334556995996,-692.8218123919532,6,2018,8,269,79.23
763423,Oil tanker,9.058317879608868,14.140021697762705,True,-474.74226803721444,517.5448721162802,14,2010,4,202,100.83
3847581,Oil tanker,9.210919269965423,14.29262308811926,True,-539.2701572109473,435.95510312354645,7,2017,4,208,114.66
3256536,Container ship,16.015669214559406,21.097373032713243,False,-463.9374861787753,-223.85984565452907,18,2006,1,32,32.14
707780,Bulk carrier,11.200444804457787,16.282148622611626,False,-627.0481082052509,250.67890035044138,8,2016,10,204,59.91
3203715,Oil tanker,7.7792593906828,12.860963208836637,False,-412.87419782457346,-52.73235693390461,47,1977,9,101,46.24
2943005,Container ship,15.249959949555423,20.331663767709262,True,-404.0398444247762,375.1369716433885,4,2020,8,53,54.38
3670380,Oil tanker,9.350205483246011,14.431909301399848,False,-997.3537826201101,-387.6772752246875,9,2015,2,194,78.73
1030990,Bulk carrier,12.218767763936398,17.300471582090236,True,-363.6070697260195,48.300739351306675,34,1990,11,97,54.86
1118969,Oil tanker,8.548962145162625,13.630665963316464,False,-411.25507980381224,-571.8870458859808,51,1973,7,80,73.81
890444,Oil tanker,8.595892408479296,13.677596226633135,False,-367.91382384868916,172.3483152356464,19,2005,7,59,34.24
814410,Bulk carrier,10.468463065764233,15.55016688391807,False,-391.8256232915029,-56.129579116529726,39,1985,2,188,26.88
852857,Bulk carrier,9.687187611568493,14.76889142972233,False,-371.94529272754505,421.09907484510586,29,1995,2,165,42.28
1456177,Bulk carrier,11.86575121234443,16.94745503049827,True,-777.1312057976597,-613.4352949394935,24,2000,9,67,104.68
932786,Oil tanker,7.639187406091562,12.720891224245399,False,-189.22990653327236,453.3747595643399,45,1979,0,255,48.54
493229,Bulk carrier,10.152194276840483,15.23389809499432,True,-861.1331055591126,442.06185168966476,10,2014,2,133,126.11
1970524,Container ship,14.767972902974913,19.849676721128752,False,-493.2645560786116,-655.4926270304413,45,1979,4,141,50.68
3995314,Oil tanker,8.749487894633335,13.831191712787174,False,-972.0731188777087,,31,1993,1,49,70.89
658055,Container ship,15.15447498279273,20.23617880094657,False,-905.3723665152636,-263.38239035666834,30,1994,4,319,47.84
906903,Oil tanker,7.95989800210378,13.041601820257618,True,-848.6150685884908,125.8247228988555,47,1977,4,160,277.12
668218,Oil tanker,8.640458676013079,13.722162494166916,False,-578.5809353029601,606.9390840021013,51,1973,12,133,146.57
3969007,Container ship,15.947616284804555,21.029320102958394,False,-259.1355074501407,448.0604213987717,25,1999,10,204,32.85
1750379,Oil tanker,7.966511829568074,13.048215647721912,False,-885.411659206702,660.6838927710769,43,1981,10,31,106.58
1516685,Oil tanker,9.730396619698714,14.812100437852553,False,-468.4322607387911,971.8794407112166,26,1998,7,181,109.31
1877356,Oil tanker,7.0252472792112695,12.106951097365108,False,-258.3745323248577,-4.1594298013590105,33,1991,4,32,21.96
1092532,Oil tanker,7.659958111289869,12.741661929443708,True,-444.27064202095823,-248.56141778227789,2,2022,4,260,166.14
120725,Container ship,14.771652641839593,19.85335645999343,True,-757.8067919053966,-710.8591412164258,6,2018,3,24,85.74
1051692,Bulk carrier,11.524449424773758,16.606153242927597,False,-577.154547579227,-175.44298607000644,33,1991,1,235,47.97
2697693,Container ship,14.870285191447666,19.951989009601505,False,-646.1290653111221,-606.3408115967638,21,2003,3,171,46.89
3410259,Oil tanker,8.338463132937264,13.420166951091101,False,-444.0376045673821,-405.01241227970945,37,1987,7,189,49.21
202326,Bulk carrier,,15.298317953624455,True,-101.11457155409221,741.1165795240458,42,1982,12,136,165.01
710922,Bulk carrier,10.759227076408832,15.840930894562671,False,-447.517604823517,82.41753484281298,30,1994,12,293,78.66
3393318,Container ship,14.596813064880475,19.678516883034312,True,-126.81542285263606,815.2343486465788,1,2023,8,81,67.97
3426255,Bulk carrier,10.405684128196512,15.48738794635035,False,-563.8635024751438,-987.5107639279985,30,1994,5,120,74.97
3948918,Oil tanker,8.8323559402573,13.914059758411138,False,-376.97929908983724,-582.6757080724558,48,1976,9,211,75.34
3036045,Oil tanker,8.038127009436435,13.119830827590274,False,-665.9474106465772,-428.1203281502113,40,1984,10,79,92.7
327524,Oil tanker,7.608228346603747,12.689932164757586,True,-343.5369176904129,-654.1470457934124,7,2017,1,116,98.22
1312455,Container ship,15.164530289784322,20.24623410793816,True,-139.87280790377702,164.07023701066464,31,1993,4,30,18.33
2792247,Container ship,15.61270753281679,20.69441135097063,True,-594.5473846235484,562.6903203397492,31,1993,8,256,78.26
3616872,Container ship,15.18366539819017,20.26536921634401,False,-289.8585432804945,-904.6187059626623,31,1993,3,127,49.53
3553409,Oil tanker,7.897033875846249,12.978737694000088,True,-814.3099454982836,-173.0383994709723,32,1992,11,325,160.5
2177406,Bulk carrier,12.15079621914587,17.232500037299708,False,-368.9078997563913,960.2308583528575,17,2007,3,30,63.83
601434,Oil tanker,8.223194386386151,13.304898204539988,False,-515.6840599185772,-624.4042561614584,21,2003,2,306,74.56
2010499,Container ship,14.91115150122457,19.992855319378407,False,-801.8286727774807,456.6003329040152,2,2022,10,168,58.18
45944,Container ship,,19.23523848619422,True,-385.79660285097464,-12.303166497055258,23,2001,0,171,34.05
471382,Bulk carrier,10.739675152824594,15.821378970978433,False,-752.1141072632005,-920.2545294838635,22,2002,4,46,81.82
478833,Container ship,15.631196451854283,20.71290027000812,True,-992.2814866703659,-194.46816677140782,50,1974,5,88,64.96
826659,Oil tanker,9.981844981337439,15.063548799491276,True,-955.4920567730692,-559.918328115923,30,1994,12,225,229.79
3180524,Oil tanker,8.060680080413134,13.142383898566973,False,-495.3341348149377,-110.59615375249393,29,1995,7,237,62.76
3206730,Oil tanker,9.600726068666349,14.682429886820188,True,-926.1511796851686,805.0723503798722,60,1964,9,69,142.38
2496026,Bulk carrier,11.777477474575285,16.859181292729122,False,-777.2350211157891,-239.0279261797283,38,1986,5,327,48.86
1623463,Oil tanker,7.505375673540791,12.58707949169463,False,-738.7022917898094,970.7538372121289,34,1990,9,45,136.78
2313878,Bulk carrier,11.866338401992513,16.948042220146352,False,-578.1009856724851,964.6911733046679,18,2006,5,168,88.24
1075038,Bulk carrier,10.418515510805527,15.500219328959364,True,-882.6284375919307,716.4075690863283,45,1979,7,48,151.36
3548047,Container ship,14.54133554779885,19.62303936595269,True,-625.1919358032437,-167.51292030548598,6,2018,8,304,49.98
3351812,Oil tanker,8.251908052437468,13.333611870591305,True,-419.8223798345897,686.2299983960147,49,1975,4,251,223.63
1170751,Bulk carrier,10.973137975519286,16.054841793673123,False,-769.3955038416049,653.8100000604077,2,2022,2,250,66.54
2330663,Oil tanker,9.422331209864792,14.504035028018631,False,-333.2968596736424,349.39463777285596,12,2012,1,79,33.42
3739226,Oil tanker,8.369589542686922,13.451293360840761,True,-785.1234065896094,-737.8921221952937,40,1984,11,217,272.71
628324,Bulk carrier,10.610682866820792,15.692386684974629,True,-489.4040143058852,-371.02946873279905,7,2017,1,84,80.96
3353707,Container ship,16.483939168016157,21.565642986169994,True,-204.17056726152725,-706.0714726558781,51,1973,9,181,46.34
2444243,Bulk carrier,10.772604845179163,15.854308663333,True,-500.33831328101473,787.7402990599571,44,1980,1,81,118.51
2661122,Container ship,15.833014187584235,20.914718005738074,True,-831.3556649620697,114.41075757520844,4,2020,2,179,74.75
3442297,Bulk carrier,11.540107550769555,16.621811368923392,False,-583.2808459888292,-974.9725247220238,18,2006,8,104,93.84
1237040,Bulk carrier,10.969345803353091,16.05104962150693,True,-353.0510689394964,-996.3960367813305,8,2016,1,196,110.67
1700235,Bulk carrier,10.760069841185377,15.841773659339214,False,-857.4469100795266,866.4337900022206,60,1964,9,79,103.33
411220,Oil tanker,,13.542253016120195,True,-102.69197362223656,-137.7193087130804,27,1997,9,135,26.19
3081657,Bulk carrier,9.649944892833348,14.731648710987187,False,-988.4284849688805,884.4413763778771,7,2017,5,233,91.4
3770404,Oil tanker,8.582617825737836,13.664321643891675,False,-786.8388938701253,-44.05957750755499,21,2003,6,195,72.26
155107,Oil tanker,9.581885275883025,14.663589094036862,False,-590.0257376407603,103.02088465449651,2,2022,12,142,95.1
3893022,Oil tanker,9.112338723963356,14.194042542117195,False,-403.3907165559867,-920.4283429491677,39,1985,8,306,109.59
725236,Container ship,14.701116130873014,19.78281994902685,False,-696.2187338689371,56.83918772890047,24,2000,12,306,72.33
2584632,Oil tanker,7.763912541321906,12.845616359475745,True,-612.2324841649547,-296.606918059867,58,1966,6,286,115.1
2051163,Bulk carrier,11.134506212511322,16.21621003066516,True,-185.87623622657986,763.648952123109,16,2008,8,292,71.7
1107403,Oil tanker,9.60289084992691,14.684594668080749,False,-121.43037952566215,769.6111631099491,24,2000,3,192,76.25
4808,Container ship,15.472458659443685,20.554162477597522,False,-266.36329487421347,-864.4651029950148,20,2004,11,50,56.37
105173,Oil tanker,8.780916364391395,13.862620182545232,False,-741.4787992783673,-434.9062510558758,27,1997,10,282,91.89
2212944,Oil tanker,9.509169926736408,14.590873744890246,True,-742.3723741350444,648.7723927317879,40,1984,5,296,117.59
3859183,Bulk carrier,11.694659809498827,16.776363627652664,False,-515.0502710774426,477.0507769856424,9,2015,4,327,49.78
2399969,Oil tanker,7.359663953273511,12.441367771427348,False,-186.10242033116526,-918.4944575002183,19,2005,11,242,98.04
3622994,Bulk carrier,10.541009274495607,15.622713092649445,True,-155.14939404758377,-296.725615396736,50,1974,10,115,43.39
6939,Oil tanker,8.214875336331795,13.296579154485634,True,-771.2958031134026,597.2397210524327,30,1994,6,283,181.24
1634261,Oil tanker,8.75232653499048,13.834030353144318,True,-818.6887356782912,606.0720291866683,51,1973,8,60,186.19
700379,Bulk carrier,10.76246033614151,15.844164154295349,False,-222.6776163930257,738.3056341756464,2,2022,9,256,51.42
68534,Oil tanker,9.81055827149918,14.89226208965302,False,-321.79780084907804,362.5915476787186,45,1979,12,312,76.25
2092239,Container ship,13.530015584697356,18.611719402851193,False,-575.8239044550191,710.8260098676924,10,2014,1,286,61.13
908875,Container ship,13.789196482716754,18.87090030087059,True,-167.55216746447354,-800.7329804178701,39,1985,10,50,100.63
1322532,Bulk carrier,11.058982557234009,16.140686375387848,True,-548.502441566855,-373.2417525697955,30,1994,0,255,98.8
1934779,Container ship,15.467447200047202,20.54915101820104,True,-589.5453835483445,434.7618304800051,6,2018,3,250,67.01
1333465,Oil tanker,7.418374587337819,12.500078405491656,True,-887.634421555518,-176.22099503412585,19,2005,6,167,128.42
904005,Oil tanker,7.597323081045917,12.679026899199755,True,-706.5114850415407,-616.8021162108648,11,2013,6,107,126.68
259954,Oil tanker,9.308611249907525,14.390315068061362,False,-815.4897355943549,55.12381132257701,40,1984,7,204,76.69
1837011,Oil tanker,8.045518471801424,13.127222289955263,True,-272.0875710942547,566.4545238439673,18,2006,8,227,106.73
727865,Oil tanker,7.559362877902839,12.641066696056676,False,-620.1156803082915,-80.93307487216725,43,1981,3,217,78.46
403486,Container ship,14.842048749012775,19.923752567166613,False,-887.8372689473282,329.129192713468,2,2022,12,315,106.86
3120506,Container ship,15.906516462857061,20.9882202810109,True,-655.9621173586199,-485.21562006776617,-43,2067,4,146,54.98
566137,Container ship,15.671522909337181,20.75322672749102,False,-500.7663447581667,-287.44047696358234,28,1996,9,121,35.82
3706849,Oil tanker,10.292370805518672,15.37407462367251,False,-130.3721795625812,134.09132532443596,7,2017,9,178,13.3
2790246,Oil tanker,8.843782643751544,13.925486461905383,True,-334.4670147216118,-478.94054403067446,55,1969,3,143,66.61
1909312,Oil tanker,8.329871874276229,13.411575692430066,True,-767.493307424981,-433.8393995510612,40,1984,1,169,195.97
3533258,Bulk carrier,10.331333678325047,15.413037496478886,False,-978.198696797542,679.8868238730904,47,1977,12,176,199.48
3020345,Bulk carrier,11.894851378575728,16.976555196729567,True,-926.5469216048974,443.8864943125643,50,1974,12,154,234.58
1979488,Container ship,15.220298539300206,20.302002357454043,False,-909.6017060098734,-756.321435616367,39,1985,0,310,70.95
3236666,Oil tanker,9.147676194343083,14.229380012496922,False,-371.2775119916662,-731.2345720038268,53,1971,3,86,66.88
1442671,Oil tanker,8.354315894680362,13.436019712834199,True,-574.7533528474889,-926.1977139359683,45,1979,1,259,231.52
1377242,Bulk carrier,12.13249266633253,17.21419648448637,False,-409.26749085988297,561.3645009039037,34,1990,4,307,53.02
1259370,Container ship,14.132651540042392,19.21435535819623,False,-379.4239883557334,937.1931071696783,29,1995,6,274,54.04
367804,Bulk carrier,11.583995640295045,16.665699458448884,False,,465.53954589270893,53,1971,7,273,71.24
2482591,Oil tanker,8.484988196974157,13.566692015127995,True,-147.70519844361968,316.9873274510446,35,1989,7,286,74.13
1640896,Container ship,15.534391268317536,20.616095086471375,True,-786.2782477180297,629.8623350926387,17,2007,10,165,77.94
2041567,Container ship,15.348713043866741,20.43041686202058,False,-821.374036607989,-622.9512718620936,4,2020,1,232,66.17
3567356,Bulk carrier,10.055471015294309,15.137174833448146,True,-909.9310603913669,-947.580235887181,52,1972,11,238,164.14
2155726,Oil tanker,7.553049320071085,12.634753138224923,True,-875.988252784507,110.77366994921886,58,1966,3,96,133.97
162708,Oil tanker,8.914511593165459,13.996215411319298,False,-236.94364916591496,-645.8276452083574,12,2012,3,110,63.89
1278706,Oil tanker,7.55958560917421,12.641289427328047,True,-121.74653879465905,34.64103376968592,17,2007,1,101,44.51
